2
KEY,WORDS,MULTIPLICITY
(,( N,3
(,( without,4
(,( promote,61
(,( noRepeat,10
(,( imagined,1
(,( Zipline,2
(,( 'Pip',2
(,( 'Zip',2
(,( draws,2
(,( "CrosscutSites",2
(,( "HasCrosscuts",2
(,( "ResolveTheValue",2
(,( "Place",4
(,( "Choose2Resolve",1
(,( select,6
(,( shiftPlayers,2
(,( 1985,1
(,( rotations,2
(,( boardless,6
(,( path,4
(,( automove,1
(,( "PlaceATileTo",2
(,( pathExtent,2
(,( S,2
(,( "IsSidesConnected",5
(,( organized,1
(,( Hex,3
(,( tri,39
(,( attract,2
(,( White,1
(,( "Remove",1
(,( "CombinedGroupCounts",5
(,( tiling,16
(,( pieces,1
(,( hermits,1
(,( Alt-M,1
(,( "MoveTo",4
(,( belonging,1
(,( win,1
(,( dual,9
(,( Overview,1
(,( Light,1
(,( %,21
(,( pow,1
(,( sizes,31
(,( "StarCells",3
(,( empty,2
(,( ^,1
(,( Murray,1
(,( skew,2
(,( Golden,1
(,( 8/12/2020,1
(,( "CanPlaceKnight",1
(,( "IsWeAreOnTop",1
(,( "PossibleKnightSites",3
(,( "CondemnedState",2
(,( "OpponentSites",1
(,( "MoveCondemnPiece",1
(,( "MoveSecondKnight",1
(,( "MoveFirstKnight",1
(,( "OpponentCount",42
(,( c,1
(,( Outer,1
(,( slide,12
(,( "EmptyTop",1
(,( 6x6,1
(,( "CheckLine3LastFrom",4
(,( "AddPieceTo",2
(,( horse,14
(,( "RemoveDeadPieces",4
(,( 5x5,3
(,( 7x7,3
(,( 8x8,1
(,( "RemoveEnemyPieceNotInLine3",12
(,( \"Five,1
(,( Nightingale,1
(,( Alignment,4
(,( unless,3
(,( three-in-a-row,1
(,( five-in-a-row,1
(,( more,1
(,( Small,9
(,( "CreateVariables",8
(,( "RemoveOccupiedSites",8
(,( "Rotation",8
(,( "RegionToCheck",4
(,( intersect,1
(,( push,2
(,( "Push",8
(,( "From",8
(,( "NumberOfDiscs",1
(,( "OnlyOnePiece",2
(,( "MoveDisc",1
(,( "AddDisc",1
(,( "MoveRing",2
(,( "AllDiscsPlaced",1
(,( orthogonally,2
(,( "PlayerSecondPhase",2
(,( "SetPlayerSecondPhase",1
(,( "ResetGame",2
(,( \"shisima\",1
(,( "Line3SingleDirection",4
(,( "Line3WithSingleOpponent",1
(,( 2x2,2
(,( "HopOpponent",3
(,( "FromHand",1
(,( "PlayerPiece",2
(,( run,1
(,( Chios,2
(,( "Surrounded",4
(,( Diagonal,2
(,( Triangle,1
(,( Tic-Tac-Toe,1
(,( \"Devil's,1
(,( "SquarePattern",2
(,( Complex,2
(,( Simple,2
(,( Sheep,1
(,( forming,1
(,( "NotSameRegion",4
(,( "AllDifferent",12
(,( "PossibleSquareFrom",4
(,( "SquareFrom",4
(,( #2,17
(,( "TopExistAndEmptySite",4
(,( "PossibleSquareFromBottomLeft",1
(,( "EnoughOwnedInSquare",4
(,( "AddOnTopSquare",4
(,( "PossibleSquareFromTopLeft",1
(,( "PossibleSquareFromTopRight",1
(,( "PossibleSquareFromBottomRight",1
(,( "AddOnTopSquareIfLegal",4
(,( while,1
(,( "APieceCanGoOnTop",1
(,( "PutOnTop",1
(,( "CaptureSurroundedPiece",2
(,( "HasFreedom",1
(,( 1992,1
(,( allCombinations,3
(,( flip,5
(,( flips,6
(,( append,3
(,( "RemovePreviousTerritoryTaken",1
(,( "NotEmpty",1
(,( "IllegalMove",2
(,( "MadeALegalMove",1
(,( "Custodial",43
(,( "SitesOccupiedTeam1",1
(,( "StartSitesTeam2",1
(,( "SitesOccupiedTeam2",1
(,( "StartSitesTeam1",1
(,( "StepMove",315
(,( "LargePieveAvailable",1
(,( "ReplaceByLargePiece",1
(,( "Team1OnlyOnStartSitesTeam2",1
(,( "Team2OnlyOnStartSitesTeam1",1
(,( "ScoreTeam1",3
(,( "ScoreTeam2",3
(,( "SurroundedEnemyOnOuterEdge",2
(,( "SurroundedThrall",2
(,( "SurroundedJarl",2
(,( "SiteSurrounded",1
(,( "SuicideSurrounded",1
(,( "DiagonalCapture",2
(,( This,1
(,( "CaptureCastleAndStoreItTo",4
(,( among,1
(,( "Throne",5
(,( "PiecesSurroundingAreNotAdjacent",2
(,( "SurroundCorners",3
(,( "SurroundThrone",1
(,( similar,1
(,( surrounding,1
(,( "IsVagi",17
(,( "Flip",11
(,( "Rescue",4
(,( "IsAlligatus",11
(,( "StepOrthogonalToEmpty",7
(,( "Released",6
(,( "Blocked",6
(,( "UlrichPieceMovement",3
(,( "NoRepetition",32
(,( "RemoveBlockedEnemyPiece",3
(,( "CanBlocked",2
(,( "SurroundOnCorners",6
(,( "CustodialCapture",12
(,( Kharebga,48
(,( Seega,48
(,( \"Game,1
(,( Tablut,8
(,( "Castle",44
(,( "FriendOrCentre",4
(,( "EmptyButNotVisitedWithEnemyIn",2
(,( directional,4
(,( "CaptureAgainIn",4
(,( "MoveAgainIn",4
(,( "EmptyWithEnemyIn",2
(,( "CaptureFromLast",6
(,( "MoveIn",6
(,( "AgressiveRegion",1
(,( "LastDistance",1
(,( "AgressiveMoves",2
(,( "NextNoPieceInRegion",4
(,( "HopDiagonalSequenceCaptureAgain",17
(,( "HopDiagonalSequenceCapture",13
(,( "Step",8
(,( particularly,1
(,( "HopMan",54
(,( "HopDistance",2
(,( "DoubleCounterHopAgain",1
(,( "DoubleCounterHop",1
(,( Italy,2
(,( Philippines,2
(,( "HopDisc",6
(,( "HopDiscDouble",3
(,( "HopDoubleCounter",11
(,( "LastCapturingPiece",2
(,( "IsUnpromoted",4
(,( "HopDiagonalDoubleCounter",1
(,( then	,1
(,( "HopFrisianSequenceCaptureAgain",1
(,( "HopFrisianSequenceCapture",1
(,( "CounterSimpleMove",2
(,( "TwoKingsMoverOneKingEnemy",1
(,( "VertexJumped",3
(,( "HasAnEnemyToJump",1
(,( "CaptureJump",1
(,( "RemoveHoppedEnemyOnVertex",1
(,( COIN,1
(,( "DiagonalHopCaptureDoubleCounter",4
(,( "OrthogonalHopCaptureDoubleCounter",4
(,( "DoubleCounterMoveAgainIfCanCaptureAgain",4
(,( "JumpToPromotionZone",2
(,( "DiagonalHopCaptureCounter",6
(,( "OrthogonalHopCaptureCounter",6
(,( "CounterMoveAgainIfCanCaptureAgain",4
(,( "HopKingAgain",1
(,( "HopKing",1
(,( "StepDiagonalToEmpty",1
(,( "ConditionalDirection",1
(,( "Promote",19
(,( "HoppedPiece",5
(,( "CanCaptureFrom",1
(,( "Promotes",2
(,( "MoveAgainIfCanCaptureAgain",4
(,( "IsQueen",1
(,( "HuffOnePieceOf",6
(,( "HasHuffed",1
(,( "MoveOrCapture",2
(,( repeat,11
(,( Bihar,2
(,( "HopRotationalCapture",2
(,( "StepRotationalToEmpty",3
(,( Titagarh,3
(,( "HigherValue",5
(,( "OneSinglePiece",3
(,( "OneSinglePieceSameRank",1
(,( "StepToEmptyToward",1
(,( "SingleEnemyHigherPieceBlocked",1
(,( "OnlyKings",1
(,( Singapore,2
(,( renumber,2
(,( "MoveChoice",2
(,( \"catching,1
(,( "StepForwardsToEmpty",1
(,( "PromotionIfOppositeSideReached",1
(,( straight,1
(,( friendly,1
(,( "PromoteIfBorderReached",4
(,( \"to,1
(,( "HopRotationalSequenceCapture",1
(,( "HopRotationalSequenceCaptureAgain",1
(,( War,5
(,( "SitesNotInTriangle",1
(,( "WithinTrianglePieceCanMoveDistanceTwo",1
(,( "Inward",4
(,( Some,1
(,( Note:,3
(,( "PromotedHopOrthogonalSequenceCapture",4
(,( such,1
(,( "HopOrthogonalSequenceCapture",3
(,( "HopOrthogonalSequenceCaptureAgain",1
(,( "HaveRemainingSticks",1
(,( "LessThanFourSticksOnBoard",1
(,( "ReplaceStick",1
(,( up,1
(,( \"Two,1
(,( "IsInCheck",380
(,( "PieceHasMoved",60
(,( "NextCanNotMove",62
(,( "CaptureEnemyToPiece",23
(,( "KingMovedOrCheckedBefore",5
(,( "RememberKingMovedOrChecked",5
(,( "KingSites",4
(,( "RookMovedBefore",12
(,( "SitesNextToKing",4
(,( "RememberRookMoved",4
(,( minister,3
(,( x2,58
(,( vessel,1
(,( pawn,4
(,( al-Adli,1
(,( horses,4
(,( elephants,4
(,( chariots,4
(,( counselor,13
(,( Kridakausalya,1
(,( "OnlyRajaAndPadati",1
(,( x1,37
(,( x8,14
(,( infantry,1
(,( "PowerfulPieceOnColumnHasBeenRemoved",3
(,( "PromotePiece",1
(,( "KingMove",8
(,( "KnightMove",9
(,( "ElephantMove",3
(,( "RookMove",7
(,( \"Intellectual,1
(,( Batak,1
(,( "KingMovedBefore",3
(,( "RememberKingMoved",3
(,( chariot,2
(,( "IsFirstCheck",1
(,( "SetFirstCheck",1
(,( \"King\",1
(,( \"Queen\",1
(,( \"General\",1
(,( \"Horse\",1
(,( \"Boat\",1
(,( \"Fish\",1
(,( rook,10
(,( elephant,12
(,( soldier,8
(,( \"marshalling,1
(,( castle,2
(,( man,1
(,( \"old,1
(,( \"fers\",1
(,( \"boat\",1
(,( \"elephant\",2
(,( \"horse\",2
(,( \"little,1
(,( 12x12,1
(,( 14x14,1
(,( Algeria,1
(,( Iraq,1
(,( "MovedBefore",4
(,( "RememberMoved",2
(,( "EnemyNotImmumned",11
(,( "NotSpecialPawn",1
(,( "PromoteToAssignedPiece",1
(,( "HasToDoThirdPromotion",1
(,( "ThirdPromotionOfSpecialPawn",1
(,( "SiteWithSpecialPawnAndFirstPromotion",1
(,( "SitePawnCanCaptureTwice",1
(,( "MakePawnReadyForSecondPromotion",1
(,( "SiteWithSpecialPawnAndSecondPromotion",1
(,( "ToEmptyInitSiteShahPawn",1
(,( "MakePawnReadyForThirdPromotion",1
(,( "AnyOwnedSitesOnBoardExceptKing",1
(,( x10,1
(,( "PlayAPiece",1
(,( Shah,1
(,( "PromotedPiece",2
(,( "HasNeverMoved",70
(,( "NextCanNotMoveToProtect",3
(,( "EmptySitesBehindPawnPositions",1
(,( "PawnToReplace",3
(,( "ReplaceAPawn",1
(,( "AllPiecesOnBoard",1
(,( "AnyOwnedSitesOnBoardExceptPawn",1
(,( "EmptySiteOnPlayerSideOrOccupiedByOwnedPawn",2
(,( "IfPawnStoreIt",2
(,( "PawnWasMovedForward",1
(,( Alfonso,1
(,( "HadACapture",1
(,( "RightPlayer",4
(,( pot,6
(,( amount,7
(,( "CapturePiece",6
(,( "EmptyorNext",4
(,( "PawnMove",14
(,( "DoCastle",82
(,( "Directions",25
(,( "P12",23
(,( "SlideCaptureMove",28
(,( for,5
(,( "History_HasNeverMoved",13
(,( "KingCaptureStep",12
(,( "Castle_Base",12
(,( "Castle_KingRook",6
(,( "History_SaveMovement",3
(,( "IsPawnUnblocked_Base",2
(,( "PawnHop",18
(,( "PawnCapture_Base",5
(,( "PawnStep_Double_Base",4
(,( "StepOrthoToEmpty_Base",4
(,( "EnPassant_Base",12
(,( "PromoteTo",28
(,( "NextCannotMove",18
(,( moving,4
(,( 2nd,8
(,( "DecideToCastle",16
(,( "CastleRook",32
(,( x12,1
(,( "KingStepCapture",2
(,( "PawnStep_ToEmpty_Base",2
(,( "CaptureForwardDiagonal",3
(,( would,1
(,( "LastPawnMoved",2
(,( "InTheInitialPlace",2
(,( "PawnOnlyCapture",5
(,( "BishopOnlyCapture",5
(,( "QueenOnlyCapture",5
(,( "KnightOnlyCapture",5
(,( "RookOnlyCapture",5
(,( "KingOnlyCapture",5
(,( "CanNotMove",4
(,( "RemoveKingIfCheckmate",32
(,( "PawnStep_To",4
(,( North,2
(,( "SlideMove",534
(,( "EagleMovement",4
(,( "RhinoMovement",4
(,( "LeapMove",2
(,( 12,2
(,( stalemate,1
(,( "WasCaptured",8
(,( "AtLeastAStrongPieceWasCapture",2
(,( "PromoteMove",2
(,( Guard,1
(,( #1,38
(,( "GetSiteLevel",6
(,( "RememberPieceHasMoved",7
(,( "BishopMove",4
(,( "EdgeBetweenCells",1
(,( "VerticesInCommon",1
(,( "EdgesOfVertex",1
(,( "NoVertexUsedByWallBetweenCells",5
(,( "VertexUsedByWallBetweenCells",1
(,( "CaptureToPiece",2
(,( "NoWallBetweenFromTo",2
(,( "NoWallUsedByVerticesBetweenFromTo",2
(,( non-capturing,1
(,( "SitesKings",2
(,( "IsInOmnicheck",3
(,( "KingPosition",1
(,( E,1
(,( "PawnDoubleMove",2
(,( "PawnCapture",2
(,( "PawnDirections",3
(,( "PawnPromotion",2
(,( "CountSpartanKings",1
(,( A1,1
(,( B1,1
(,( C1,1
(,( D1,1
(,( E1,1
(,( A2-H2,1
(,( A8,1
(,( B8,1
(,( G8,1
(,( C8,1
(,( D8,1
(,( A7-H7,1
(,( shown,5
(,( duple-check,1
(,( Duple-Check,1
(,( building,1
(,( "MinRow",2
(,( "MinColumn",2
(,( "MaxColumn",1
(,( "MaxRow",1
(,( "RightSection",6
(,( "PlacePawn",5
(,( "P123",4
(,( "IsToA",3
(,( "GrabToPiece,1
(,( "GrabToPiece",2
(,( "SlideGrabMove",3
(,( "StepGrabMove",4
(,( "KingSideSwap",4
(,( "QueenSideSwap",4
(,( "PawnGrab_Base",2
(,( Queen,1
(,( "SpecialStartingPawns",1
(,( "PlaceAPiece",7
(,( "InPromotionZone",31
(,( "CorrectColumn",2
(,( "OnePawnPerColumn",10
(,( "PlaceLance",8
(,( "PlaceKnight",8
(,( "InLastRank",11
(,( "InTwoFurthestRank",5
(,( "PlacePiece",2
(,( "PromoteDecision",1
(,( rows,1
(,( columns,1
(,( most,1
(,( 9,1
(,( "CaptureEnemyAndPromote",20
(,( "ForwardKnightMove",3
(,( "DoubleStep",62
(,( "HopMoveWithRange",26
(,( "CaptureEnemy",11
(,( "FireEnemyDemonAdjacent",1
(,( "RangingJump",4
(,( "AdjacentEnemyPieces",3
(,( "PassiveBurn",1
(,( "Captured",4
(,( "GeneralEnemyCheck",1
(,( "EnemyCannotMove",5
(,( "GeneralSameColumnWithNoPieceBetween",1
(,( "SinceOnTurn",1
(,( general,1
(,( guards,1
(,( cannons,1
(,( soldiers,1
(,( checkmate,1
(,( "StepMoveOnThePalace",7
(,( "JiangSameColumnWithNoPieceBetween",4
(,( "NotaKing",2
(,( "CaptureGeneralOf",1
(,( "EmptyNotKing",3
(,( "EnemyNotKing",9
(,( "RemovePiecesIfPlayerHasLost",8
(,( "PlayerLoseIfNoPiece",7
(,( "GeneralCaptured",1
(,( \"Xiangxi,1
(,( General,1
(,( Deputy,1
(,( Officer,1
(,( Emissary,1
(,( Catapult,1
(,( Bow,1
(,( Crossbow,1
(,( Knife,1
(,( Sword,1
(,( Mounted,1
(,( red,1
(,( orange,1
(,( dark,1
(,( purple,1
(,( King,1
(,( \"castle\",1
(,( \"river\",1
(,( \"marshal\",1
(,( \"guard\",1
(,( \"minister\",1
(,( \"chariot\",1
(,( \"catapult\",1
(,( \"cannon\",1
(,( of,3
(,( \"private\"/zu,1
(,( \"soldier\",1
(,( 5,1
(,( "UnsetCapturingPiece",6
(,( "SetCapturePiece",6
(,( "SetCapturingPiece",6
(,( "FreePiece",6
(,( "AtLeastAnEnemyPieceThere",7
(,( "CapturingPiece",6
(,( "UnsetCapturingPieces",12
(,( "RemoveCapturedPieces",6
(,( "RebirthCapturingPiece",6
(,( "CapturedPiecesFollowCapturingPiece",6
(,( "FireSites",1
(,( "UsedADie6",2
(,( "AnyDieIs6Or1",2
(,( "WithDie6Again",1
(,( "DieIs6Or1",1
(,( "DieIs1",1
(,( "WithDie1",1
(,( "WithDie6",1
(,( "UseADie6",1
(,( \"Chasing,1
(,( "InactivePiece",5
(,( "InOpponentHome",2
(,( "OpponentPieceAtHome",1
(,( "ThrowEqualSizeKingMinusOne",1
(,( "UncoupledKing",1
(,( "CreateAKing",1
(,( "ActivatePiece",8
(,( "AllPieceInOpponentHome",3
(,( "RemovePiece",1
(,( "CanMove",2
(,( "AllowToBegin",1
(,( 0,2
(,( "ZuMovingOnJiang",1
(,( "JiangMovingOnZu",1
(,( "RevealAPiece",2
(,( Chinese,1
(,( though,1
(,( "Hit",6
(,( "DefinePiece",5
(,( "ClearShotSpace",1
(,( "CheckForVictory",1
(,( "DeclareVictory",2
(,( paper,1
(,( Grey,1
(,( Black,1
(,( "Waves",1
(,( "SiteInHome",2
(,( "CountOwnPiecesOutHome",1
(,( "PieceActivated",7
(,( "OnlyOnePieceMovingOutOfHome",1
(,( \"Sheep,1
(,( "EntryPoint",2
(,( "NearestHomeWithStick",6
(,( "RememberedValues",3
(,( "Forget",1
(,( "MoveWithScore",2
(,( "Remember",10
(,( "ThrowThreeDice",4
(,( "ThrowTwoDice",5
(,( "ForgetAll",3
(,( "PlayRulesPlayingScore",2
(,( "SurroundedDirections",2
(,( "HowManySquareSurroundedEmptyPoint",1
(,( "CaptureToPieceAndAddScore",1
(,( "ThrowPipValue",4
(,( al-Biruni,1
(,( "AllowToActivate",1
(,( "AllowToReplay",1
(,( "SlideToCapture",2
(,( "Tab",4
(,( "UpdateState",1
(,( "EndSiteOfTrack",1
(,( "ChangeOfTrack",1
(,( mul,3
(,( "SiteToMoveOnTrackForLion",2
(,( "EmptyCentralSpaceReached",1
(,( "PieceNowMoveToTheEntry",1
(,( "AdvanceOn",2
(,( "EntryReachedFromInside",1
(,( "PromoteToLion",1
(,( "LionMoveOn",2
(,( "EntryEmpty",1
(,( "HaveDiscToPlace",1
(,( "LetInDisc",1
(,( "EntryEmptyOrOccupiedByEnemy",1
(,( "HaveLionToPlace",1
(,( "LetInLion",1
(,( "RemoveGroups",1
(,( adjacencies,1
(,( "Sahkku",21
(,( "IsActivated",8
(,( "IsASahkku",1
(,( "NumberOfSahkku",1
(,( =sáhkku,1
(,( "MoveToActivate",1
(,( "MiddleSites",6
(,( "NeverGoInEnemyHome",1
(,( "ActivatedThrow",1
(,( "PieceCanBeCapture",2
(,( "MoveBackOnMiddleSites",1
(,( "MoveOnLoop",1
(,( Mauritania,2
(,( "AllPiecesOutOfHomeAndCanNotBeCaptured",1
(,( Mzab,3
(,( "FirstAvailableInHome",4
(,( "IsInTrack",5
(,( Tidikelt,4
(,( "BottomSite",2
(,( sig,1
(,( Tozeur,2
(,( "NoFriendPieceInBetween",1
(,( Western,2
(,( "AllPiecesInOpponentHome",1
(,( "InactivedPiece",1
(,( "ReinitTabule",1
(,( "StartSites",2
(,( "TabuleThrowOne",1
(,( "ActiveInactivedPiece",1
(,( "CapturesAreImpossible",1
(,( GDL,2
(,( surakartaBoard,1
(,( "NPiecesOnTrack",3
(,( A,3
(,( B,2
(,( variant,1
(,( Inverted,2
(,( Balanced,2
(,( "CountPiecesInHome",1
(,( "PieceDidNotGoToEnemyHome",2
(,( "PieceGoesToEnemyHome",1
(,( odd,1
(,( see,4
(,( passEnd,4
(,( Yurt's,1
(,( "Candidate",3
(,( "Bunny",1
(,( "CountPiecesAllSiteTypes",5
(,( "RemoveSiteTypeOccupiedPiece",3
(,( "RemovePlayerLastPiece",3
(,( "MoveLastCellToEmptyCellOverEmptyEdge",1
(,( "MoveVertexToVertex",1
(,( "MoveVertexToCell",1
(,( "MoveEdgetoEdge",1
(,( "MoveEdgetoCell",1
(,( "MoveCellToEmptyCellOverEdge",1
(,( "MoveCellToEnemyCellOverEmptyEdge",1
(,( "MoveCellToEmptyCellOverVertex",1
(,( "MoveCellToEdge",1
(,( "MoveCellToVertex",1
(,( "RemoveLastPiece",1
(,( along,1
(,( translated,2
(,( "Outward",4
(,( rotation,4
(,( can't,1
(,( "AttackedSites",6
(,( "EntrenchmentProtectingSites",1
(,( "UnoccupiedUnits",1
(,( "SetFireRegion",2
(,( normal,1
(,( "SitesWithEnemyFacingAway",1
(,( "IsSiteProtectedByEntrenchment",9
(,( outnumber,1
(,( "BuildEntrenchmentMove",4
(,( against,3
(,( "ArtillerySlide",3
(,( "ArtilleryShootStrong",1
(,( "ArtilleryShootBridge",2
(,( "ArtilleryShootWeak",1
(,( "ArtilleryEntrenched",1
(,( "PlacementMove",4
(,( "FireSpreadMoves",2
(,( "CheckFireSites",1
(,( German,1
(,( "CapturePiecesAndMakeVisible",1
(,( "CaptureDefenderAndMoveAttackerAndMakeVisible",1
(,( "CaptureAttackerAndMakeVisible",2
(,( "CaptureFlag",2
(,( bishop,1
(,( "ForbiddenSpotsHuman",1
(,( "RestrictedSpotsHuman",2
(,( "ForbiddenSpotsVehicle",1
(,( "RestrictedSpotsVehicle",2
(,( "ForbiddenSpotsBoat",1
(,( "GroundAttackFrom",1
(,( "BoatAttackFrom",1
(,( "AircraftAttackFrom",1
(,( "CounterAttackCheckFrom",3
(,( #3,16
(,( "GroundAttackCheck",1
(,( "AircraftAttackCheck",1
(,( "BoatAttackCheck",1
(,( "AttackerDamage",3
(,( "GroundCounterAttackCheck",1
(,( "AircraftCounterAttackCheck",1
(,( "BoatCounterAttackCheck",1
(,( terrain,1
(,( boolean,2
(,( "DamageMultiply",7
(,( Shooter,3
(,( "DoctrineMultiply",1
(,( 4x4x4x5x100x4,1
(,( take,8
(,( "AttackMove",2
(,( "GetDoctrineValue",13
(,( "BuyMove",4
(,( movement,2
(,( health,2
(,( "VisibilityRangeSites",2
(,( team,2
(,( "HideSites",1
(,( "ShowSites",1
(,( "VehicleMove",6
(,( "RangedAttack",4
(,( "BuyHumanMove",1
(,( "BuyBoatMove",1
(,( "BuyAircraftMove",1
(,( "BuyVehicleMove",1
(,( 2-player,13
(,( 4-player,3
(,( Hexagon,2
(,( Square,2
(,( Purchased,4
(,( obviously,1
(,( 20,1
(,( Optional,1
(,( selected,2
(,( "StepOrChangeDirection",2
(,( "SlideOrChangeDirection",6
(,( "CaptureCommandeOf",16
(,( "CommanderOfWasCapture",8
(,( "SlideStep",2
(,( dominoes,1
(,( deal,1
(,( le,7
(,( ge,2
(,( "AllHave1Connection2Edge",2
(,( "Has2Connections2Edge",1
(,( See,2
(,( priority	,1
(,( "StepBackwardToEmpty",1
(,( mostly,2
(,( possibly,1
(,( "MoveZeroStack",1
(,( "MoveWholeStack",2
(,( "MoveStackPart",2
(,( "CaptureDirection",8
(,( "Capturable",12
(,( "MoveStack",2
(,( "CapturableInAnyDirection",2
(,( "RememberAllCapturables",1
(,( measured,1
(,( ii,2
(,( Player,1
(,( diagonal,1
(,( gt,10
(,( "PlaceOutOfSight",3
(,( "Move2Friends",2
(,( "MoveFromEnemies",1
(,( color,1
(,( sometimes,1
(,( 12*,1
(,( cost,7
(,( complete,8
(,( play	,2
(,( shared,2
(,( LastEdgeR-B,1
(,( any,2
(,( subdivide,4
(,( spanning,1
(,( "LastStateRemove",3
(,( "StoreStateRemoved",3
(,( free,3
(,( non-losing,2
(,( draw,1
(,( losing,1
(,( "TriCorners",2
(,( passing,2
(,( "TurnPass",2
(,( "PlaceHex",2
(,( "PlaceDisc",1
(,( "DiscStep",1
(,( "NonMoverHops",4
(,( "NonpriorityMoves",4
(,( "MoverHops",2
(,( "HopChange",2
(,( "NextInTurnSequence",1
(,( "Previous",1
(,( propose,1
(,( "FinalizeScores",1
(,( "GeneralHop",4
(,( "NearestPieces",4
(,( "PriorityHops",1
(,( "PriorityHopsOnly",1
(,( Discs,1
(,( Hexes,1
(,( changing,1
(,( Options,8
(,( "StepIteration",5
(,( "S1",1
(,( "S2",1
(,( "S3",1
(,( "S4",1
(,( "StepMoves",2
(,( "Select",2
(,( "OpponentHas",6
(,( "Placeable",1
(,( axes,1
(,( "DiagonallyAdjacent2",1
(,( trim,2
(,( "SitesEdge",2
(,( morph,1
(,( 'orthogonally,1
(,( "ColourP1",5
(,( "ColourP2",4
(,( cosmetic,1
(,( "SharedCells",2
(,( "HalfWayEdge",2
(,( "D",2
(,( "DiagonalBoundary",1
(,( "NotBlockedBy",4
(,( "Liberties",8
(,( "UpdateListStateAroundPlayerBlocker",6
(,( Forget,1
(,( "IsNotBlockedByBetween",3
(,( "UpdateListOrStatePlayerBlocker",2
(,( "AddOrthogonalMarkers",3
(,( "UpdateOpponentsState",2
(,( "AddAtEmptyExcept",1
(,( "AddAtMoverMarkerExcept",1
(,( "AddAtOpponentMarkerExcept",1
(,( "AddExcept",2
(,( "RemoveExcessOrthogonals",2
(,( "UpdateStateNext",2
(,( "AddDiagonalMarkers",1
(,( "RemoveExcessDiagonals",1
(,( liberties,1
(,( "Unfriendlies",2
(,( "MoveAllowed",3
(,( "HopEnemy",1
(,( "HopNeutral",1
(,( "Placement",1
(,( "TieBreaker",4
(,( 18,1
(,( 27,1
(,( 36,1
(,( 48,1
(,( 60,1
(,( 75,1
(,( 90,1
(,( 108,1
(,( 126,1
(,( "SomeSite",5
(,( "UnClaimable",2
(,( "Mark",1
(,( "Score",1
(,( "ResetMoveCount",2
(,( "EmptyInRange",1
(,( "StackSize",11
(,( "StepsTaken",1
(,( "CaptureRange",1
(,( "Reachable",1
(,( "DeductMoves",1
(,( "Deploy",1
(,( "PlayableGroupSites",2
(,( Future,1
(,( Komi,1
(,( "AStep",28
(,( "Yields5",2
(,( "Yields4",2
(,( "Yields3",2
(,( "Yields2",2
(,( "Yields1",2
(,( "Yields0",2
(,( "Yields6",1
(,( "InfluenceAt",11
(,( claim,6
(,( "FindDestinations",3
(,( "CanMoveElsewhere",3
(,( "CompleteTheMove",1
(,( "EnemyPlacedAfterPass",1
(,( "MoveFriendly",1
(,( "AddThenMove",1
(,( "AddOnly",1
(,( "CaptureThenMove",1
(,( "TheMove",2
(,( "NotAfterPreviousPass",2
(,( "PassAndEnemyMustIncreaseScore",1
(,( "ThrongsBoard",1
(,( "Hex56",1
(,( "Hex78",1
(,( "PerfBoard",1
(,( "PieStart",1
(,( "IncludingPiePhases",1
(,( "StdPieceStart",1
(,( "WithoutPiePhases",1
(,( may,1
(,( territorial,1
(,( calculated,1
(,( "Krta",6
(,( "Kali",6
(,( "Treta",4
(,( "Dvapara",4
(,( beans,2
(,( vertex,1
(,( then		,1
(,( "NotConnectedToTheGround",1
(,( "RemoveCutBranch",1
(,( Ball,1
(,( Gardner,1
(,( 'vertices',1
(,( 'edge',1
(,( pencil_game,1
(,( hand_game,1
(,( mode,2
(,( "InitHand",3
(,( "MaxFingers",3
(,( "ShowHand",3
(,( Rock,1
(,( "NumTry",3
(,( "RowToPlace",4
(,( "RowToCheck",2
(,( "PositionAndColorOK",1
(,( "HintPositions",1
(,( "AddHint",2
(,( "CombinationToFindPlaced",1
(,( "CombinationPlaced",1
(,( "RightPositionAndColor",1
(,( "AddBlackHint",1
(,( "ColorInSolution",1
(,( "AddWhiteHint",1
(,( "CombinationFound",2
(,( corresponding,1
(,( "EatBottomRight",1
(,( "EatChocolate",1
(,( "EatTopLeftCorner",1
(,( "NumRemove",1
(,( satisfy,19
(,( "NoPairValuesEqualInKnightMove",1
(,( hints,8
(,( forAll,7
(,( hint,919
(,( \"single,1
(,( "NoTwoEqualsCellSharingAVertex",1
(,( #4,2
(,( "NumNonEmptySitesBetween",2
(,( "IsEmptyLine",2
(,( "IsEmptyRectangle",1
(,( "CloserToHuman",1
(,( "MoveRobot",1
(,( "GoCloser",8
(,( "RobotThreat",3
(,( "NumRobots",1
(,( "NumSafeTeleportation",1
(,( "Teleportation",1
(,( "SafeTeleportation",1
(,( "KillRobotsIfColliding",1
(,( horizontally,1
(,( video_game,1
(,( "KingCheck",8
(,( 3,3
(,( adversarialPuzzle,2
(,( "Rumba",2
(,( "AllSitesNotRumba",1
(,( "AllCountersInRumba",1
(,( "HopPiece",2
(,( 四川省,1
(,( "MoveMinotaur",1
(,( "GoCloserToTheseus",8
(,( "MinotaurThreatAgain",1
(,( "MinotaurThreat",2
(,( 7,1
(,( 15,1
(,( 31,1
(,( 63,1
(,( 127,1
(,( 255,1
(,( 511,1
(,( "Grow",1
four-sided,four-sided dice,7
four-sided,four-sided die,2
four-sided,four-sided rectangular,1
